content,like,rcount,sex,mid,diag,好,乐,哀,怒,惧,恶,惊,pos,neg
说实话没太懂他为啥北京行和香港行差距这么大，北京行那会不是还挺好的吗，黑归黑，就是没懂为啥他要这么做,0,0,男,12743375,原评论,0,0,0,0,0,1,0,0,1
[Muse Dash·海边假日_得闲饮茶],0,0,男,404769862,原评论,0,0,0,0,0,0,0,1,0
我以前说梅西比不上马拉多纳，被人喷了,0,0,保密,1626023933,原评论,0,0,0,0,0,0,0,0,0
bgm是gba游戏耀西岛,0,0,保密,352781364,原评论,0,1,0,0,0,0,0,0,0
梅西，我看是哟西吧怎么会发生这种事情,0,0,男,489581444,原评论,0,0,0,0,0,0,0,0,0
梅西，如果他们骂你，你就当他们骂的是条狗[大哭],4,0,女,3493105783278183,原评论,0,0,0,0,0,0,0,0,1
牢大 牢西 牢霍三项之力啊,2,0,男,243845308,原评论,0,0,0,0,0,0,0,2,0
打倒阿根廷，马岛属于英国，撒切尔夫人万岁,0,0,保密,259501444,原评论,0,0,0,0,0,0,0,0,1
我还以为他只是讨厌hk,0,0,男,12135923,原评论,0,0,0,0,0,1,0,0,1
里奥呕异西[喜极而泣],0,0,保密,1626902240,原评论,0,0,0,0,0,0,0,0,0
支持哟…梅西[呲牙],0,0,保密,2094258038,原评论,1,0,0,0,0,0,0,0,0
本来觉得他踢球挺牛🍺，现在觉得他就是牛🍺！[doge][doge][doge],0,0,保密,91344058,原评论,0,0,0,0,0,0,0,0,0
甚至有的人，为了见到他，一家以自己自下两族共五口人来香港看球，结果…，他的孩子还都是10岁以下呢,0,0,男,443750089,原评论,0,0,0,0,0,0,0,0,0
犹西,0,0,保密,1041070082,原评论,0,0,0,0,0,0,0,0,0
呦西，你滴科普大大的滴好,65,0,保密,1684715396,原评论,0,0,0,0,0,0,0,0,0
路过问一下科比咋了，以前不是口碑很好的么,0,6,保密,34724791,原评论,0,0,0,0,0,1,0,0,1
回复 @请输入_____昵称 :[惊讶][惊讶][灵魂出窍][灵魂出窍],0,0,保密,34724791,原评论,0,0,0,0,0,0,2,2,2
回复 @叮当响的叮当猫 :噢噢，懂咯,0,0,保密,34724791,原评论,0,0,0,0,0,0,0,2,0
加上马里奥世界二的小曲，我更确定了，原来马里奥是个曹森,0,0,男,605850562,原评论,1,0,0,0,0,0,1,1,0
有幸在现场，大骂回水和rnm退钱,0,0,保密,3493287472138590,原评论,0,0,0,0,0,1,0,0,1
c罗这么大逆风都能翻啊,20,0,男,402730134,原评论,0,0,0,0,0,0,0,0,0
这个不是早就有了吗😂,0,0,保密,351705090,原评论,0,0,0,0,0,1,0,0,1
中国人最喜欢捧人，一旦捧的人不符合心理预期，就开始不爽，一个破踢球的能捧成神，该,4,2,保密,531532620,原评论,1,0,0,0,0,0,0,2,1
回复 @道爷我成啦哈哈哈 :我追求客观事实，反对把一切神圣化,0,0,保密,531532620,原评论,1,0,0,0,0,0,0,2,1
那你喜欢捧人吗[嗑瓜子],0,0,女,486850792,原评论,1,0,0,0,0,0,0,1,0
"哲科，到！
奥里吉，到！
维纳尔杜姆，到！
穆勒，到！
姆巴佩，到！
格策，到！
梅西，hai!",1517,22,保密,317830685,原评论,0,0,0,0,0,0,0,0,0
係亦讀hai[doge],4,0,男,1693482713,原评论,0,0,0,0,0,0,0,0,0
梅西：哟西！,4,0,男,21029980,原评论,0,0,0,0,0,0,0,0,0
科比，   ！,2,0,保密,550988404,原评论,0,0,0,0,0,0,0,3,0
第二位选手上场·牢大或遇有力竞争对手,0,0,男,277754392,原评论,0,0,0,0,0,0,0,1,0
可恶的呦西,0,0,男,1742211227,原评论,0,0,0,0,0,1,0,0,1
这事情之前 东北不是火了 好多人发  本子的罪证 当时东北那边兴起 相当于爱国教育活动  就出这这事 我感觉只是感觉 有只无形大手在推动 感觉太蹊跷了 按道理 国内是有代言的 用不着做那么绝,0,0,保密,48740656,原评论,3,0,0,0,0,1,1,16,2
他为什么这样做,0,0,男,486373875,原评论,0,0,0,0,0,0,0,0,0
这玩意是亲犹的，自然就对支持巴勒斯坦的中国反感,4,0,男,96117312,原评论,1,1,0,0,0,1,0,1,1
我很好奇外国人是怎么理解中日关系的，是像英国和法国吗？,0,5,保密,2017593399,原评论,1,0,0,0,0,0,1,2,0
回复 @Condor01 :你能上YouTube？[思考],0,0,保密,2017593399,原评论,0,0,0,0,0,0,0,3,0
回复 @游客有账号了 :YouTube上看不了视频?[思考],0,0,保密,109155918,原评论,0,0,0,0,0,1,0,3,1
回复 @Condor01 : 我又不是外国人，我咋知道,0,0,保密,2017593399,原评论,0,0,0,0,0,1,0,4,1
热乎的,16,0,男,178371119,原评论,1,0,0,0,0,0,0,0,0
没鸡[脱单doge],0,0,保密,1785901124,原评论,0,0,0,0,0,0,0,0,0
现在是我的回合，多咯！哟西里斯的天空龙！,0,0,男,446163029,原评论,0,0,0,0,0,0,0,0,0
有钱闲的  无论是谁我都不会花钱看  动物园的动物我还没看完呢,0,0,保密,47331065,原评论,0,0,0,0,0,0,0,5,1
什么吗，人家呦西来中国的时候确实是身体不好，在去日本的途中和科比打复活赛打赢了所以状态刷新了，不懂别乱黑OK？,252,11,男,603598508,原评论,1,0,0,0,0,1,0,1,1
梦幻联动哈哈,3,0,保密,1432028435,原评论,0,1,0,0,0,0,0,1,0
不，最后是KOBE牢大打赢了复活赛[滑稽]，牢西要想打下一场复活赛还差一架直升机[滑稽],2,0,保密,543263368,原评论,0,0,0,0,0,2,0,0,2
劳大带伤来中国，被呦肘败了,2,0,保密,1816108364,原评论,0,0,0,0,0,0,0,0,0
…本来还挺喜欢梅西的,0,0,男,3461571135146364,原评论,1,0,0,0,0,0,0,1,0
骂完后会催生更多的梗小鬼,0,0,保密,177185268,原评论,1,0,0,0,0,0,0,0,0
煽动民粹,5,0,保密,131673045,原评论,0,0,0,0,0,0,0,0,1
呦西！梅太郎,0,0,保密,1964974232,原评论,0,0,0,0,0,0,0,0,0
牢西,0,0,女,401005785,原评论,0,0,0,0,0,0,0,0,0
我支持梅西，别喷了，莫名其妙,0,0,男,1785201054,原评论,1,0,0,0,0,1,0,0,1
退钱,0,0,保密,16924598,原评论,0,0,0,0,0,0,0,0,0
煤粉面对咄咄逼人的各位，中国有句古话叫拾吸物则魏俊杰，我相信主办方把合同拿出来一定能打各位的脸。桥豆麻袋主办方把合同拿出来了，煤粉说：不可能，合同是假的。你们这是造谣你们这是污蔑。你们等着大立本帝国的报复吧,1,0,保密,395285040,原评论,2,0,0,0,0,3,0,1,3
狂野，震撼亚洲！我儒伟大，无需上场😤,0,0,保密,38926200,原评论,1,0,0,0,1,0,0,1,0
[脱单doge]被区别对待不好受吧！,0,0,男,23196373,原评论,0,0,0,0,0,0,0,0,0
评论区不想要了是吧，竹笛大妈马上到你家门口[滑稽],1,0,男,9097892,原评论,0,0,0,0,0,1,0,0,1
爽！喜欢梅西的小丑们有福喽[喜极而泣],4,0,男,34659014,原评论,1,0,0,0,0,1,0,1,0
梅西喜欢核辐射,0,0,女,489440146,原评论,1,0,0,0,0,0,0,1,0
孩子们，我准备开始肘击了,0,0,保密,569035891,原评论,0,0,0,0,0,0,0,1,0
一瘸一拐，留个呦西，一瘸一拐的走了,0,0,保密,89795729,原评论,0,0,0,0,0,0,0,0,0
【李小龙 VS 里奥·呦西 【精武门】-哔哩哔哩】 https://b23.tv/D8e0T0L,0,0,保密,102876616,原评论,0,0,0,0,0,0,0,4,0
致敬传奇侏儒症,1,0,保密,431241757,原评论,1,0,0,0,0,0,0,0,0
回来吧牢大，肘亖幺西,0,0,男,33055565,原评论,0,0,0,0,0,0,0,0,0
本来就对梅西没什么好感，现在舒服了[吃瓜][吃瓜],0,0,男,372698237,原评论,0,1,0,0,0,0,0,2,0
牛郎还兼职神医，治好了梅西，至于怎么治的……接下来是付费内容[滑稽],0,0,保密,2002942973,原评论,1,0,0,0,0,1,0,0,1
同行竞对真的就看谁先犯傻，真的不意外,0,0,保密,21701428,原评论,0,0,0,0,0,1,0,0,1
太感動了 以一己之力提高所有同行的風評😭😭喲西，想你了😭😭😭😭,1,0,保密,536291221,原评论,0,0,0,0,0,0,0,2,0
😋👍台湾是中国的，呦西的道歉一看就是故意阴阳台湾和中国的关系,0,0,保密,416319140,原评论,0,0,1,0,0,0,0,0,2
题外话，这配音好刺耳（）,0,0,保密,267340362,原评论,0,0,0,0,0,1,0,0,1
呦西，我滴故乡樱花大大滴漂亮[打call],0,0,保密,21073710,原评论,1,0,0,0,0,0,0,1,0
这个梗里面不出现老八，是不专业的,2,0,保密,72832199,原评论,0,0,0,0,0,0,0,0,0
妨碍呦西去会员制餐厅点牛郎了,0,0,保密,360684255,原评论,0,0,0,0,0,1,0,0,1
等一个主办方打违约官司，让迈阿密赔钱，持续关注后续消息[微笑],0,0,保密,117317,原评论,0,1,1,0,0,1,0,0,1
梅西你是真的火辣[尤文图斯 尤点意思_一觉醒来],0,0,保密,2125735093,原评论,0,0,0,0,0,0,0,1,0
[doge]路转碳,0,0,保密,21822787,原评论,0,0,0,0,0,0,0,0,0
只能说完全不如劳大[吃瓜],0,0,男,38237480,原评论,1,0,0,0,0,0,0,0,1
八嘎,0,0,保密,285371251,原评论,0,0,0,0,0,0,0,0,0
呦西不是突然口碑崩坏，而是它的口碑一直都是这样的,0,0,保密,3493075183733381,原评论,0,0,0,0,0,1,0,0,2
要知道梅西和常熟阿诺一样是个矬子可能只有在遍地都是矬子的日本他才能找回点自信心[笑哭],0,0,保密,38678988,原评论,1,0,0,0,0,0,0,2,0
要挣钱的，不寒碜[笑哭],0,0,保密,3494360377198783,原评论,0,0,0,1,0,0,0,0,0
霉西历害👍,0,0,保密,3494370844084742,原评论,0,0,0,0,0,0,0,0,0
怎么其他人视频全能看，梗百科这么卡只有黑屏,0,0,男,455911313,原评论,0,0,0,0,0,0,0,0,0
梅劳板，想你了[大哭][大哭][大哭],1,0,保密,115214372,原评论,0,0,0,0,0,0,0,0,3
我觉得亮剑宇宙真的强[笑哭],0,0,男,389557207,原评论,0,0,0,0,0,0,0,0,0
香港比赛，身体不适，双手插兜，面色铁青，一言不发，日本比赛，故乡亲人，西笑颜开，医学奇迹，里奥梅西·哟西哟西,0,0,男,112717,原评论,1,1,0,0,0,1,1,1,1
c罗太会公关了，把死对头梅西请来了。这评论看乐我了,0,0,保密,389251393,原评论,0,0,0,0,0,0,0,0,0
牢西，回来吧！[大哭]梅结晶还等着你的狗粮啊！[大哭],3,1,保密,360779388,原评论,1,0,0,0,0,0,0,0,2
呦西,1,0,保密,3546610128652411,原评论,0,0,0,0,0,0,0,0,0
美斯还是一个很好的玩家的,0,0,保密,171936223,原评论,0,0,0,0,0,0,0,0,0
那确实该黑,0,0,保密,15477331,原评论,1,0,0,0,0,0,0,1,0
逝者呦西,0,0,保密,8256321,原评论,0,0,0,0,0,0,0,0,0
呦西立场就这样，19年前来就踢了,0,0,男,148706957,原评论,0,0,0,0,0,0,0,0,0
急得跳脚[嗑瓜子],0,0,男,20484821,原评论,0,0,0,0,1,0,0,0,0
本来以为是因为人家喜欢日本才这么叫他的，我一开始还寻思不至于吧就因为人家不喜欢我们吗？看到后面彻底绷不住了他活该啊,0,0,保密,29628791,原评论,2,0,0,1,0,0,0,2,2
回旋镖来了，粉红打脸不，迈阿密根本没有跟香港签署过梅西必须上场的合同，要不香港为什么不公布？[滑稽][滑稽],0,3,保密,3537125771315670,原评论,2,0,0,0,0,2,0,0,3
真的假的，辟谣了吗,2,0,保密,3493121082002147,原评论,0,0,0,0,0,1,0,0,0
不管怎样这帽子扣上了，很多人也是乐子心（,0,0,保密,363374937,原评论,0,0,0,0,0,0,0,2,1
朋友来了有好酒，若是那豺狼来了，迎接它的有猎枪,0,0,男,284732822,原评论,1,0,0,0,0,1,0,0,0
🤣👉梅毒,1,0,男,458191706,原评论,0,0,0,0,0,0,0,0,0
是不是去那喝神仙水喝好了？,0,0,保密,471063428,原评论,1,0,0,0,0,0,0,0,0
是的，孩子们，我是日本人,0,0,男,354440326,原评论,0,0,0,0,0,0,0,0,0
就这程度？,0,0,女,508118340,原评论,0,0,0,0,0,0,0,0,0
阿根廷什么样，球员也什么样，上下全都烂完了[大笑],0,0,男,44983229,原评论,0,1,0,0,0,0,0,1,1
不如牢大,0,0,男,345952210,原评论,1,0,0,0,0,0,0,0,1
质疑speed ，理解speed，成为speed ，超越speed,0,0,男,3546384665938543,原评论,2,0,0,0,0,1,0,4,1
哟西，来点牛郎,0,0,保密,128559420,原评论,0,0,0,0,0,0,0,0,0
牢大：孩子们，翻盘了,0,0,男,409785099,原评论,0,0,0,0,0,0,0,0,0
話說怎麼還沒有人網爆他阿？以我們中國人民的實力應該能讓他真的受傷無法上場吧？他這麼裝都不制裁他難道等他下次再噁心我們嗎？,0,0,女,8873218,原评论,0,0,0,0,0,0,0,0,0
花巨款宣传营销最后买了一个人间清醒,0,0,保密,111182689,原评论,0,0,0,0,0,0,0,0,0
亲日分子,0,0,女,573380634,原评论,0,0,0,0,0,0,0,0,0
但是中国足球确实踢的烂。,0,0,保密,7830184,原评论,1,0,0,0,0,0,0,1,1
到底有什么不可告人的秘密？ 我真是太好奇了,3,2,保密,3493116248066187,原评论,0,0,0,0,0,1,1,2,1
确实有没有告人的秘密不重要了，就算爆出来了，也改变不了大多数网友的看法了，而且他又不在中国混，职业也早就大满贯，无论中国球迷怎么评价，历史地位就在那里了。,0,0,保密,76027162,原评论,2,0,0,0,0,1,0,3,2
我也是,0,0,男,1372152966,原评论,0,0,0,0,0,0,0,0,0
踢球踢多了把脑子踢坏了,0,0,男,393093292,原评论,0,0,0,0,0,0,0,0,0
"赛前无声明，
赛中不上场，
赛后不解释，
最后在日本上去了。
给机会他不中用啊，结果越闹越大[吃瓜]",0,0,男,8139571,原评论,0,0,0,0,0,0,0,1,0
我黑转黑了，你们呢,0,0,保密,194155891,原评论,0,0,0,0,0,0,0,0,0
给他俩窝窝,0,0,保密,544255908,原评论,0,0,0,0,0,0,0,0,0
里奥，Leo，在日语里是有对应的表达的，好像是レオ，レオ·はつ，传下去！[doge]我就不信找不到好素材,0,0,保密,390838247,原评论,0,0,0,0,0,0,0,0,2
难怪长得矮，原来是窝叩啊[doge],0,0,男,180328749,原评论,0,0,0,0,0,0,1,0,0
无聊的一件事。,0,0,保密,1927257405,原评论,0,0,0,0,0,1,0,0,1
双标就过分了,0,0,男,400203581,原评论,0,0,0,0,0,1,0,0,1
好开,0,0,保密,402952877,原评论,0,0,0,0,0,0,0,0,0
大大滴亲日，就是故意的。[doge],0,0,保密,1184090284,原评论,0,0,0,0,0,0,0,0,1
Steam最便宜的地方该消失了[微笑],0,1,保密,1802933171,原评论,0,1,0,0,0,0,0,1,1
不能这样吧,0,0,保密,1466837171,原评论,0,0,0,0,0,0,0,0,1
"香港:拿300亿出来和你玩，你当我是空气也去当一个日本的狗,[doge][doge]不过也是里奥哟西",0,0,保密,435923621,原评论,0,0,0,0,0,1,0,0,0
如果说梅西就是不喜欢中国，喜欢日本，这是不是就是rh？,3,3,保密,15060856,原评论,2,0,0,0,0,0,0,2,0
不算，只是我们可以不喜欢他,1,0,保密,1381239676,原评论,1,0,0,0,0,0,0,1,0
当然,0,0,保密,3546609929423527,原评论,0,0,0,0,0,0,0,1,0
回复 @清了个夏-梦 :当然可以，谁都可以互相不喜欢，很多时候很多人在意的，欢呼的，赞美的和贬低的都是那个文化符号上的梅西，而非实际的人。被新自由主义教导的我们，当然可以容忍彼此能够自由的爱憎。,0,0,保密,15060856,原评论,4,1,0,0,0,2,0,13,1
四川是二鬼子最多的省份，很多歪屁股的ip都是那里。是不是有窝点啊？,0,0,保密,518580448,原评论,0,0,0,0,0,2,0,1,2
"先说屁股，梅西不对。
但是再仔细想想，我觉得印度落后脏乱差，人都很奇葩，我一点都不喜欢。
那都是我的问题吗？BBC等著名媒体在这中间又发挥了什么作用？
世界上决不能只有一张嘴",0,0,男,2202461,原评论,3,0,0,0,0,1,0,1,2
没出事之前可劲吹，出事之后各种黑料[吃瓜][吃瓜],0,0,保密,454344576,原评论,0,0,0,0,0,0,0,0,0
劲凉赶紧安排上，坐牢大旁边,0,0,男,2357546,原评论,0,0,0,0,0,0,0,0,0
就是瞧不起中国人,3,0,保密,294002312,原评论,0,0,0,0,0,1,0,0,1
我是梅西我也会这么做,0,2,保密,12827369,原评论,0,0,0,0,0,0,0,0,0
顺从,0,0,保密,1040420301,原评论,1,0,0,0,0,0,0,1,0
谢谢你理解我，孩子，我会让牢大来接你,0,0,男,438852729,原评论,1,0,0,0,0,0,0,2,0
有没有可能是因为梅西知道我们是怎么对待科比的，所以这样的态度（没有恶意，谁可以给我分析一下）,0,0,男,3546560161909608,原评论,0,0,0,0,0,1,0,1,2
侏儒哟西和倭寇牛郎更配喔😆,1,0,男,269824649,原评论,0,0,0,0,0,1,0,0,0
第一个还没似就被排进牢字辈的人,0,0,保密,543745780,原评论,0,0,0,0,0,0,0,0,0
"之前梅西不是比赛也来访中国摆臭脸那个事件,贴吧里一群人洗,洗到后面说这事的人都被镇压了,我觉得可以清算一下[点赞]",0,0,男,1826039478,原评论,0,0,0,0,0,2,0,0,3
里奥•哟•稀垃丿,0,0,保密,476637179,原评论,0,0,0,0,0,0,0,0,0
重要的是呦西去了日本，就已经表明歧视了中国人了，这已经是蔑视我们中国的革命先辈们和为中华人民共和国献身生命的无数人民。1931年到1937年8月15日帝国主义所犯下惨无人道的杀戮，中国人民决不容忍，不管是不是身体不舒服的原因，呦西已经触碰中国的底线，作为中国人，我已经很失望透顶了，决不能忍受辱华之人。让先人失望，不愿做中国病夫！[崩坏3_乆],0,0,男,1264253099,原评论,6,1,1,0,0,8,0,4,6
煤球王：呦～西～,2,1,男,1568925897,原评论,0,0,0,0,0,0,0,0,0
不如牢大（bushi）[doge][doge],0,1,保密,565218724,原评论,1,0,0,0,0,0,0,0,1
自己抬的神陨落了，还怎么鄙视所有人，满足自己的高高在上的心理，梅粉都做了这么多年，足坛婆罗门，网络天龙人，伤害了太多人，是该被清算了,0,0,男,400998981,原评论,0,1,1,0,0,3,0,1,4
没办法，国足太失望了，入不了梅西的眼。,0,0,保密,3493269608598183,原评论,0,0,1,0,0,1,0,0,2
小头一低，里奥吆西！梅桑，故乡的樱花开了,1,0,保密,677906308,原评论,0,0,0,0,0,0,0,0,0
给你俩窝窝,0,0,保密,27414805,原评论,0,0,0,0,0,0,0,0,0
Haha要是真不想来中国，大可不用来，签啥合同呀？搞得好像逼它一样呢。,0,0,女,8631195,原评论,0,0,0,0,0,0,0,0,0
呦西，日本大大滴好,0,0,保密,3546611951077727,原评论,0,0,0,0,0,0,0,0,0
现在科比真成新时代鸡哥了，连同行衬托都如此相似[笑哭],0,0,保密,144968609,原评论,0,0,0,0,0,0,0,0,0
耐伤王囚王哟西   耐摔王牢大科比   耐冻王牢瘫霍金,0,0,保密,513689800,原评论,0,0,0,0,0,0,0,6,0
梅西和霍金抢劲凉，多少有点不尊重逝者和渐冻症患者了😡,0,0,男,96135392,原评论,1,0,0,0,0,0,0,1,1
之前一堆人各种黑c罗结果现在又吹起来就挺,0,1,保密,23785905,原评论,0,0,0,0,0,0,0,0,0
侏罗纪是这样的,0,0,保密,351222675,原评论,0,0,0,0,0,0,0,0,0
花钱买羞辱，生气。怨谁,0,0,保密,1874270615,原评论,0,0,0,1,0,1,0,0,2
牢字辈再添一员[doge],0,0,男,600037856,原评论,0,0,0,0,0,0,0,0,0
梅完梅了了，真是梅什么良心啊,0,0,女,690245454,原评论,0,0,0,0,0,0,0,1,0
不是，亲日就亲日，没啥意见，就是吧，不尊重我们中国人，那你就爬吧,3,0,男,638262411,原评论,1,0,0,0,0,1,0,1,1
没关系的，就让他们骂吧！就当骂狗好了[吃瓜],0,0,保密,25333881,原评论,0,0,0,0,0,0,0,0,1
